timestamp_hour,suffolk_nassau_footfall,suffolk_counter_is_live,nearby_footfall_avg,nearby_footfall_sum,city_footfall_zscore,suffolk_footfall_lag_1h,suffolk_footfall_lag_24h,suffolk_footfall_lag_168h,suffolk_footfall_roll_24h,suffolk_is_busy_flag
2023-01-01 00:00:00,362,1,468.2,2341,-0.774,0,0,0,,0
2023-01-01 01:00:00,289,1,685.0,3425,-0.572,468,0,0,,1
2023-01-01 02:00:00,277,1,602.4,3012,-0.649,685,0,0,,1
2023-01-01 03:00:00,238,1,635.8,3179,-0.618,602,0,0,,1
2023-01-01 04:00:00,61,1,292.2,1461,-0.938,636,0,0,597.8,1
2023-01-01 05:00:00,26,1,69.8,349,-1.146,292,0,0,536.7,0
2023-01-01 06:00:00,24,1,54.6,273,-1.16,70,0,0,458.9,0
2023-01-01 07:00:00,29,1,68.0,340,-1.147,55,0,0,401.1,0
2023-01-01 08:00:00,31,1,80.0,400,-1.136,68,0,0,359.5,0
2023-01-01 09:00:00,50,1,139.0,695,-1.081,80,0,0,328.4,0
2023-01-01 10:00:00,120,1,305.8,1529,-0.926,139,0,0,309.5,0
2023-01-01 11:00:00,184,1,505.0,2525,-0.74,306,0,0,309.2,0
2023-01-01 12:00:00,270,1,812.8,4064,-0.453,505,0,0,325.5,0
2023-01-01 13:00:00,253,1,841.0,4205,-0.427,813,0,0,363.0,0
2023-01-01 14:00:00,324,1,996.8,4984,-0.281,841,0,0,397.1,0
2023-01-01 15:00:00,318,1,1119.2,5596,-0.167,997,0,0,437.1,0
2023-01-01 16:00:00,274,1,1126.2,5631,-0.161,1119,0,0,479.7,0
2023-01-01 17:00:00,256,1,949.8,4749,-0.325,1126,0,0,517.8,0
2023-01-01 18:00:00,189,1,759.6,3798,-0.503,950,0,0,541.8,0
2023-01-01 19:00:00,109,1,604.4,3022,-0.647,760,0,0,553.2,0
2023-01-01 20:00:00,101,1,544.6,2723,-0.703,604,0,0,555.8,0
2023-01-01 21:00:00,69,1,394.6,1973,-0.843,545,0,0,555.2,0
2023-01-01 22:00:00,86,1,312.6,1563,-0.919,395,0,0,547.9,0
2023-01-01 23:00:00,61,1,256.8,1284,-0.971,313,0,0,537.7,0
2023-01-02 00:00:00,30,1,92.2,461,-1.125,257,468,0,526.0,0
2023-01-02 01:00:00,15,1,158.2,791,-1.063,92,685,0,510.3,0
2023-01-02 02:00:00,15,1,136.4,682,-1.084,158,602,0,488.4,0
2023-01-02 03:00:00,7,1,103.6,518,-1.114,136,636,0,469.0,0
2023-01-02 04:00:00,5,1,28.2,141,-1.185,104,292,0,446.8,0
2023-01-02 05:00:00,6,1,18.2,91,-1.194,28,70,0,435.8,0
2023-01-02 06:00:00,25,1,58.4,292,-1.156,18,55,0,433.6,0
2023-01-02 07:00:00,42,1,88.4,442,-1.128,58,68,0,433.8,0
2023-01-02 08:00:00,30,1,210.8,1054,-1.014,88,80,0,434.7,0
2023-01-02 09:00:00,58,1,292.4,1462,-0.938,211,139,0,440.1,0
2023-01-02 10:00:00,152,1,550.2,2751,-0.698,292,306,0,446.5,0
2023-01-02 11:00:00,284,1,927.0,4635,-0.347,550,505,0,456.7,0
2023-01-02 12:00:00,419,1,1227.0,6135,-0.067,927,813,0,474.3,0
2023-01-02 13:00:00,553,1,1466.0,7330,0.156,1227,841,0,491.5,0
2023-01-02 14:00:00,556,1,1600.6,8003,0.281,1466,997,0,517.6,0
2023-01-02 15:00:00,559,1,1738.0,8690,0.41,1601,1119,0,542.7,0
2023-01-02 16:00:00,510,1,1795.4,8977,0.463,1738,1126,0,568.5,0
2023-01-02 17:00:00,393,1,1439.0,7195,0.131,1795,950,0,596.4,0
2023-01-02 18:00:00,285,1,1012.0,5060,-0.267,1439,760,0,616.8,0
2023-01-02 19:00:00,192,1,640.6,3203,-0.614,1012,604,0,627.3,0
2023-01-02 20:00:00,134,1,508.2,2541,-0.737,641,545,0,628.8,0
2023-01-02 21:00:00,99,1,434.0,2170,-0.806,508,395,0,627.3,0
2023-01-02 22:00:00,111,1,327.0,1635,-0.906,434,313,0,628.9,0
2023-01-02 23:00:00,72,1,227.0,1135,-0.999,327,257,0,629.5,0
2023-01-03 00:00:00,35,1,103.6,518,-1.114,227,92,0,628.3,0
2023-01-03 01:00:00,14,1,170.6,853,-1.052,104,158,0,628.8,0
2023-01-03 02:00:00,8,1,96.6,483,-1.121,171,136,0,629.3,0
2023-01-03 03:00:00,10,1,86.6,433,-1.13,97,104,0,627.6,0
2023-01-03 04:00:00,6,1,27.8,139,-1.185,87,28,0,626.9,0
2023-01-03 05:00:00,24,1,56.2,281,-1.158,28,18,0,626.9,0
2023-01-03 06:00:00,91,1,227.0,1135,-0.999,56,58,0,628.5,0
2023-01-03 07:00:00,171,1,381.6,1908,-0.855,227,88,0,635.5,0
2023-01-03 08:00:00,315,1,702.4,3512,-0.556,382,211,0,647.7,0
2023-01-03 09:00:00,238,1,614.6,3073,-0.638,702,292,0,668.2,0
2023-01-03 10:00:00,277,1,863.6,4318,-0.406,615,550,0,681.6,0
2023-01-03 11:00:00,401,1,1085.8,5429,-0.199,864,927,0,694.7,0
2023-01-03 12:00:00,575,1,1572.8,7864,0.256,1086,1227,0,701.3,0
2023-01-03 13:00:00,694,1,1818.2,9091,0.484,1573,1466,0,715.7,0
2023-01-03 14:00:00,573,1,1694.4,8472,0.369,1818,1601,0,730.4,0
2023-01-03 15:00:00,572,1,1716.0,8580,0.389,1694,1738,0,734.3,0
2023-01-03 16:00:00,662,1,1678.4,8392,0.354,1716,1795,0,733.4,0
2023-01-03 17:00:00,662,1,1545.2,7726,0.23,1678,1439,0,728.5,0
2023-01-03 18:00:00,409,1,1205.6,6028,-0.087,1545,1012,0,732.9,0
2023-01-03 19:00:00,259,1,807.6,4038,-0.458,1206,641,0,741.0,0
2023-01-03 20:00:00,176,1,539.6,2698,-0.708,808,508,0,747.9,0
2023-01-03 21:00:00,120,1,436.8,2184,-0.804,540,434,0,749.3,0
2023-01-03 22:00:00,101,1,283.2,1416,-0.947,437,327,0,749.4,0
2023-01-03 23:00:00,76,1,211.4,1057,-1.014,283,227,0,747.6,0
2023-01-04 00:00:00,43,1,77.8,389,-1.138,211,104,0,746.9,0
2023-01-04 01:00:00,20,1,70.2,351,-1.145,78,171,0,745.8,0
2023-01-04 02:00:00,8,1,47.2,236,-1.167,70,97,0,741.6,0
2023-01-04 03:00:00,14,1,48.0,240,-1.166,47,87,0,739.6,0
2023-01-04 04:00:00,14,1,23.0,115,-1.189,48,28,0,738.0,0
2023-01-04 05:00:00,19,1,42.0,210,-1.172,23,56,0,737.8,0
2023-01-04 06:00:00,75,1,222.8,1114,-1.003,42,227,0,737.2,0
2023-01-04 07:00:00,185,1,468.8,2344,-0.774,223,382,0,737.0,0
2023-01-04 08:00:00,324,1,762.6,3813,-0.5,469,702,0,740.6,0
2023-01-04 09:00:00,286,1,664.6,3323,-0.591,763,615,0,743.2,0
2023-01-04 10:00:00,304,1,824.6,4123,-0.442,665,864,0,745.2,0
2023-01-04 11:00:00,283,1,1150.4,5752,-0.138,825,1086,0,743.6,0
2023-01-04 12:00:00,481,1,1516.8,7584,0.203,1150,1573,0,746.3,0
2023-01-04 13:00:00,604,1,1754.0,8770,0.424,1517,1818,0,744.0,0
2023-01-04 14:00:00,442,1,1483.6,7418,0.172,1754,1694,0,741.3,0
2023-01-04 15:00:00,476,1,1503.4,7517,0.191,1484,1716,0,732.5,0
2023-01-04 16:00:00,567,1,1492.6,7463,0.181,1503,1678,0,723.6,0
2023-01-04 17:00:00,646,1,1646.4,8232,0.324,1493,1545,0,715.9,0
2023-01-04 18:00:00,416,1,1250.4,6252,-0.045,1646,1206,0,720.1,0
2023-01-04 19:00:00,233,1,756.4,3782,-0.506,1250,808,0,722.0,0
2023-01-04 20:00:00,129,1,595.0,2975,-0.656,756,540,0,719.9,0
2023-01-04 21:00:00,120,1,469.6,2348,-0.773,595,437,0,722.2,0
2023-01-04 22:00:00,118,1,394.6,1973,-0.843,470,283,0,723.5,0
2023-01-04 23:00:00,93,1,215.2,1076,-1.01,395,211,0,728.2,0
2023-01-05 00:00:00,43,1,141.2,706,-1.079,215,78,0,728.3,0
2023-01-05 01:00:00,9,1,90.4,452,-1.127,141,70,0,731.0,0
2023-01-05 02:00:00,20,1,57.2,286,-1.158,90,47,0,731.8,0
2023-01-05 03:00:00,13,1,51.0,255,-1.163,57,48,0,732.2,0
2023-01-05 04:00:00,18,1,28.2,141,-1.185,51,23,0,732.4,0
2023-01-05 05:00:00,22,1,50.0,250,-1.164,28,42,0,732.6,0
2023-01-05 06:00:00,84,1,267.4,1337,-0.962,50,223,0,732.9,0
2023-01-05 07:00:00,183,1,420.4,2102,-0.819,267,469,0,734.8,0
2023-01-05 08:00:00,405,1,816.2,4081,-0.45,420,763,0,732.8,0
2023-01-05 09:00:00,284,1,642.4,3212,-0.612,816,665,0,735.0,0
2023-01-05 10:00:00,293,1,840.8,4204,-0.427,642,825,0,734.1,0
2023-01-05 11:00:00,352,1,1040.6,5203,-0.241,841,1150,0,734.7,0
2023-01-05 12:00:00,461,1,1271.2,6356,-0.026,1041,1517,0,730.2,0
2023-01-05 13:00:00,582,1,1479.0,7395,0.168,1271,1754,0,719.9,0
2023-01-05 14:00:00,470,1,1253.4,6267,-0.042,1479,1484,0,708.5,0
2023-01-05 15:00:00,419,1,1218.0,6090,-0.075,1253,1503,0,698.9,0
2023-01-05 16:00:00,348,1,1180.6,5903,-0.11,1218,1493,0,687.0,0
2023-01-05 17:00:00,469,1,1250.4,6252,-0.045,1181,1646,0,674.0,0
2023-01-05 18:00:00,359,1,1097.8,5489,-0.187,1250,1250,0,657.5,0
2023-01-05 19:00:00,202,1,726.4,3632,-0.534,1098,756,0,651.1,0
2023-01-05 20:00:00,152,1,578.2,2891,-0.672,726,595,0,649.9,0
2023-01-05 21:00:00,127,1,431.0,2155,-0.809,578,470,0,649.2,0
2023-01-05 22:00:00,78,1,360.4,1802,-0.875,431,395,0,647.6,0
2023-01-05 23:00:00,81,1,216.6,1083,-1.009,360,215,0,646.1,0
2023-01-06 00:00:00,59,1,72.8,364,-1.143,217,141,0,646.2,0
2023-01-06 01:00:00,22,1,64.8,324,-1.15,73,90,0,643.4,0
2023-01-06 02:00:00,19,1,64.8,324,-1.15,65,57,0,642.3,0
2023-01-06 03:00:00,22,1,72.0,360,-1.144,65,51,0,642.6,0
2023-01-06 04:00:00,5,1,51.6,258,-1.163,72,28,0,643.5,0
2023-01-06 05:00:00,17,1,40.8,204,-1.173,52,50,0,644.4,0
2023-01-06 06:00:00,72,1,246.6,1233,-0.981,41,267,0,644.1,0
2023-01-06 07:00:00,125,1,1602.4,8012,0.283,247,420,0,643.2,1
2023-01-06 08:00:00,216,1,2236.8,11184,0.875,1602,816,0,692.4,1
2023-01-06 09:00:00,211,1,2217.4,11087,0.857,2237,642,0,751.6,1
2023-01-06 10:00:00,245,1,2476.6,12383,1.098,2217,841,0,817.3,1
2023-01-06 11:00:00,324,1,3234.4,16172,1.805,2477,1041,0,885.4,1
2023-01-06 12:00:00,454,1,2796.4,13982,1.396,3234,1271,0,976.8,1
2023-01-06 13:00:00,569,1,1467.6,7338,0.157,2796,1479,0,1040.4,0
2023-01-06 14:00:00,538,1,1364.2,6821,0.061,1468,1253,0,1039.9,0
2023-01-06 15:00:00,534,1,1435.8,7179,0.128,1364,1218,0,1044.5,0
2023-01-06 16:00:00,556,1,1495.0,7475,0.183,1436,1181,0,1053.6,0
2023-01-06 17:00:00,600,1,1363.4,6817,0.06,1495,1250,0,1066.7,0
2023-01-06 18:00:00,431,1,1130.4,5652,-0.157,1363,1098,0,1071.4,0
2023-01-06 19:00:00,302,1,840.2,4201,-0.427,1130,726,0,1072.8,0
2023-01-06 20:00:00,203,1,714.4,3572,-0.545,840,578,0,1077.5,0
2023-01-06 21:00:00,159,1,441.0,2205,-0.8,714,431,0,1083.2,0
2023-01-06 22:00:00,164,1,425.8,2129,-0.814,441,360,0,1083.6,0
2023-01-06 23:00:00,161,1,376.6,1883,-0.86,426,217,0,1086.3,0
2023-01-07 00:00:00,84,1,182.0,910,-1.041,377,73,0,1093.0,0
2023-01-07 01:00:00,61,1,159.4,797,-1.062,182,65,0,1097.5,0
2023-01-07 02:00:00,59,1,122.6,613,-1.097,159,65,0,1101.5,0
2023-01-07 03:00:00,38,1,130.0,650,-1.09,123,72,0,1103.9,0
2023-01-07 04:00:00,3,1,39.4,197,-1.174,130,52,0,1106.3,0
2023-01-07 05:00:00,26,1,31.8,159,-1.181,39,41,0,1105.8,0
2023-01-07 06:00:00,33,1,94.4,472,-1.123,32,247,0,1105.4,0
2023-01-07 07:00:00,49,1,218.4,1092,-1.007,94,1602,0,1099.1,0
2023-01-07 08:00:00,69,1,269.6,1348,-0.959,218,2237,0,1041.4,0
2023-01-07 09:00:00,118,1,394.6,1973,-0.843,270,2217,0,959.4,0
2023-01-07 10:00:00,216,1,718.2,3591,-0.541,395,2477,0,883.5,0
2023-01-07 11:00:00,345,1,1063.6,5318,-0.219,718,3234,0,810.2,0
2023-01-07 12:00:00,392,1,1327.2,6636,0.027,1064,2796,0,719.8,0
2023-01-07 13:00:00,552,1,1526.6,7633,0.212,1327,1468,0,658.6,0
2023-01-07 14:00:00,501,1,1491.4,7457,0.18,1527,1364,0,661.0,0
2023-01-07 15:00:00,535,1,1723.0,8615,0.396,1491,1436,0,666.3,0
2023-01-07 16:00:00,531,1,1686.6,8433,0.362,1723,1495,0,678.3,0
2023-01-07 17:00:00,378,1,1449.0,7245,0.14,1687,1363,0,686.3,0
2023-01-07 18:00:00,292,1,1150.6,5753,-0.138,1449,1130,0,689.8,0
2023-01-07 19:00:00,270,1,891.2,4456,-0.38,1151,840,0,690.7,0
2023-01-07 20:00:00,179,1,674.8,3374,-0.582,891,714,0,692.8,0
2023-01-07 21:00:00,175,1,615.0,3075,-0.637,675,441,0,691.2,0
2023-01-07 22:00:00,159,1,645.8,3229,-0.609,615,426,0,698.4,0
2023-01-07 23:00:00,189,1,507.8,2539,-0.737,646,377,0,707.6,0
2023-01-08 00:00:00,99,1,222.6,1113,-1.003,508,182,468,713.0,0
2023-01-08 01:00:00,65,1,331.0,1655,-0.902,223,159,685,714.7,0
2023-01-08 02:00:00,79,1,266.2,1331,-0.963,331,123,602,721.9,0
2023-01-08 03:00:00,100,1,261.0,1305,-0.968,266,130,636,727.9,0
2023-01-08 04:00:00,27,1,74.6,373,-1.141,261,39,292,733.3,0
2023-01-08 05:00:00,10,1,34.6,173,-1.179,75,32,70,734.8,0
2023-01-08 06:00:00,17,1,55.6,278,-1.159,35,94,55,734.9,0
2023-01-08 07:00:00,29,1,78.4,392,-1.138,56,218,68,733.3,0
2023-01-08 08:00:00,31,1,166.6,833,-1.056,78,270,80,727.5,0
2023-01-08 09:00:00,80,1,229.0,1145,-0.997,167,395,139,723.2,0
2023-01-08 10:00:00,118,1,424.4,2122,-0.815,229,718,306,716.3,0
2023-01-08 11:00:00,247,1,793.6,3968,-0.471,424,1064,505,704.0,0
2023-01-08 12:00:00,300,1,1077.8,5389,-0.206,794,1327,813,692.8,0
2023-01-08 13:00:00,383,1,1257.0,6285,-0.039,1078,1527,841,682.4,0
2023-01-08 14:00:00,352,1,1328.2,6641,0.027,1257,1491,997,671.2,0
2023-01-08 15:00:00,368,1,1369.0,6845,0.066,1328,1723,1119,664.4,0
2023-01-08 16:00:00,346,1,1324.4,6622,0.024,1369,1687,1126,649.6,0
2023-01-08 17:00:00,258,1,1090.6,5453,-0.194,1324,1449,950,634.5,0
2023-01-08 18:00:00,252,1,836.2,4181,-0.431,1091,1151,760,619.6,0
2023-01-08 19:00:00,173,1,709.0,3545,-0.55,836,891,604,606.5,0
2023-01-08 20:00:00,122,1,439.6,2198,-0.801,709,675,545,598.9,0
2023-01-08 21:00:00,105,1,308.4,1542,-0.923,440,615,395,589.1,0
2023-01-08 22:00:00,98,1,283.2,1416,-0.947,308,646,313,576.3,0
2023-01-08 23:00:00,53,1,210.8,1054,-1.014,283,508,257,561.2,0
2023-01-09 00:00:00,31,1,111.0,555,-1.107,211,223,92,548.8,0
2023-01-09 01:00:00,22,1,72.8,364,-1.143,111,331,158,544.2,0
2023-01-09 02:00:00,10,1,91.2,456,-1.126,73,266,136,533.4,0
2023-01-09 03:00:00,4,1,17.8,89,-1.194,91,261,104,526.1,0
2023-01-09 04:00:00,8,1,40.2,201,-1.173,18,75,28,516.0,0
2023-01-09 05:00:00,15,1,50.8,254,-1.163,40,35,18,514.6,0
2023-01-09 06:00:00,72,1,223.0,1115,-1.003,51,56,58,515.2,0
2023-01-09 07:00:00,125,1,405.6,2028,-0.833,223,78,88,522.2,0
2023-01-09 08:00:00,337,1,758.2,3791,-0.504,406,167,211,535.8,0
2023-01-09 09:00:00,216,1,630.2,3151,-0.623,758,229,292,560.5,0
2023-01-09 10:00:00,194,1,750.4,3752,-0.511,630,424,550,577.2,0
2023-01-09 11:00:00,269,1,904.4,4522,-0.368,750,794,927,590.8,0
2023-01-09 12:00:00,383,1,1160.0,5800,-0.129,904,1078,1227,595.4,0
2023-01-09 13:00:00,545,1,1369.4,6847,0.066,1160,1257,1466,598.8,0
2023-01-09 14:00:00,395,1,1102.6,5513,-0.183,1369,1328,1601,603.5,0
2023-01-09 15:00:00,387,1,1139.8,5699,-0.148,1103,1369,1738,594.1,0
2023-01-09 16:00:00,479,1,1207.4,6037,-0.085,1140,1324,1795,584.6,0
2023-01-09 17:00:00,571,1,1342.2,6711,0.041,1207,1091,1439,579.7,0
2023-01-09 18:00:00,398,1,889.6,4448,-0.381,1342,836,1012,590.2,0
2023-01-09 19:00:00,217,1,520.0,2600,-0.726,890,709,641,592.4,0
2023-01-09 20:00:00,126,1,333.0,1665,-0.9,520,440,508,584.5,0
2023-01-09 21:00:00,95,1,230.0,1150,-0.996,333,308,434,580.1,0
2023-01-09 22:00:00,111,1,191.8,959,-1.032,230,283,327,576.8,0
2023-01-09 23:00:00,67,1,161.2,806,-1.061,192,211,227,573.0,0
2023-01-10 00:00:00,31,1,51.8,259,-1.163,161,111,104,570.9,0
2023-01-10 01:00:00,10,1,45.4,227,-1.169,52,73,171,568.5,0
2023-01-10 02:00:00,17,1,39.0,195,-1.174,45,91,97,567.3,0
2023-01-10 03:00:00,19,1,33.6,168,-1.18,39,18,87,565.2,0
2023-01-10 04:00:00,2,1,10.2,51,-1.201,34,40,28,565.8,0
2023-01-10 05:00:00,18,1,31.8,159,-1.181,10,51,56,564.6,0
2023-01-10 06:00:00,82,1,235.0,1175,-0.992,32,223,227,563.8,0
2023-01-10 07:00:00,198,1,479.0,2395,-0.764,235,406,382,564.3,0
2023-01-10 08:00:00,473,1,871.4,4357,-0.398,479,758,702,567.3,0
2023-01-10 09:00:00,337,1,764.8,3824,-0.498,871,630,615,572.1,0
2023-01-10 10:00:00,268,1,728.2,3641,-0.532,765,750,864,577.7,0
2023-01-10 11:00:00,282,1,923.6,4618,-0.35,728,904,1086,576.7,0
2023-01-10 12:00:00,442,1,1255.8,6279,-0.04,924,1160,1573,577.5,0
2023-01-10 13:00:00,567,1,1443.2,7216,0.135,1256,1369,1818,581.5,0
2023-01-10 14:00:00,394,1,1149.2,5746,-0.139,1443,1103,1694,584.6,0
2023-01-10 15:00:00,305,1,1033.2,5166,-0.248,1149,1140,1716,586.5,0
2023-01-10 16:00:00,390,1,1055.4,5277,-0.227,1033,1207,1678,582.1,0
2023-01-10 17:00:00,604,1,1248.0,6240,-0.047,1055,1342,1545,575.8,0
2023-01-10 18:00:00,422,1,970.2,4851,-0.306,1248,890,1206,571.8,0
2023-01-10 19:00:00,207,1,503.8,2519,-0.741,970,520,808,575.2,0
2023-01-10 20:00:00,147,1,387.2,1936,-0.85,504,333,540,574.5,0
2023-01-10 21:00:00,106,1,317.2,1586,-0.915,387,230,437,576.8,0
2023-01-10 22:00:00,99,1,244.8,1224,-0.983,317,192,283,580.4,0
2023-01-10 23:00:00,64,1,181.6,908,-1.042,245,161,211,582.6,0
2023-01-11 00:00:00,20,1,84.0,420,-1.133,182,52,78,583.5,0
2023-01-11 01:00:00,14,1,198.0,990,-1.026,84,45,70,584.8,0
2023-01-11 02:00:00,13,1,134.6,673,-1.085,198,39,47,591.2,0
2023-01-11 03:00:00,5,1,44.8,224,-1.169,135,34,48,595.2,0
2023-01-11 04:00:00,3,1,27.4,137,-1.185,45,10,23,595.6,0
2023-01-11 05:00:00,22,1,47.4,237,-1.167,27,32,42,596.3,0
2023-01-11 06:00:00,73,1,327.2,1636,-0.906,47,235,223,597.0,0
2023-01-11 07:00:00,177,1,608.4,3042,-0.644,327,479,469,600.8,0
2023-01-11 08:00:00,372,1,1006.4,5032,-0.273,608,871,763,606.2,0
2023-01-11 09:00:00,294,1,952.2,4761,-0.323,1006,765,665,611.8,0
2023-01-11 10:00:00,211,1,1084.4,5422,-0.2,952,728,825,619.7,0
2023-01-11 11:00:00,215,1,1160.2,5801,-0.129,1084,924,1150,634.5,0
2023-01-11 12:00:00,306,1,1421.8,7109,0.115,1160,1256,1517,644.4,0
2023-01-11 13:00:00,523,1,1581.4,7907,0.264,1422,1443,1754,651.3,0
2023-01-11 14:00:00,355,1,1458.4,7292,0.149,1581,1149,1484,657.0,0
2023-01-11 15:00:00,364,1,1407.8,7039,0.102,1458,1033,1503,669.9,0
2023-01-11 16:00:00,541,1,1488.8,7444,0.177,1408,1055,1493,685.5,0
2023-01-11 17:00:00,698,1,1635.6,8178,0.314,1489,1248,1646,703.6,0
2023-01-11 18:00:00,443,1,1361.6,6808,0.059,1636,970,1250,719.7,0
2023-01-11 19:00:00,202,1,733.0,3665,-0.527,1362,504,756,736.0,0
2023-01-11 20:00:00,112,1,691.0,3455,-0.567,733,387,595,745.6,0
2023-01-11 21:00:00,113,1,401.0,2005,-0.837,691,317,470,758.2,0
2023-01-11 22:00:00,120,1,386.4,1932,-0.851,401,245,395,761.7,0
2023-01-11 23:00:00,94,1,252.0,1260,-0.976,386,182,215,767.6,0
2023-01-12 00:00:00,55,1,74.2,371,-1.142,252,84,141,770.6,0
2023-01-12 01:00:00,28,1,65.4,327,-1.15,74,198,90,770.2,0
2023-01-12 02:00:00,10,1,61.0,305,-1.154,65,135,57,764.6,0
2023-01-12 03:00:00,18,1,85.4,427,-1.131,61,45,51,761.6,0
2023-01-12 04:00:00,12,1,19.8,99,-1.192,85,27,28,763.3,0
2023-01-12 05:00:00,28,1,60.0,300,-1.155,20,47,50,763.0,0
2023-01-12 06:00:00,94,1,353.6,1768,-0.881,60,327,267,763.5,0
2023-01-12 07:00:00,242,1,590.6,2953,-0.66,354,608,420,764.6,0
2023-01-12 08:00:00,449,1,1009.6,5048,-0.27,591,1006,816,763.8,0
2023-01-12 09:00:00,308,1,888.2,4441,-0.383,1010,952,642,764.0,0
2023-01-12 10:00:00,224,1,861.0,4305,-0.408,888,1084,841,761.3,0
2023-01-12 11:00:00,233,1,1209.0,6045,-0.084,861,1160,1041,752.0,0
2023-01-12 12:00:00,393,1,1430.6,7153,0.123,1209,1422,1271,754.0,0
2023-01-12 13:00:00,574,1,1669.6,8348,0.346,1431,1581,1479,754.4,0
2023-01-12 14:00:00,319,1,1296.6,6483,-0.002,1670,1458,1253,758.1,0
2023-01-12 15:00:00,312,1,1279.4,6397,-0.018,1297,1408,1218,751.3,0
2023-01-12 16:00:00,461,1,1418.8,7094,0.112,1279,1489,1181,746.0,0
2023-01-12 17:00:00,571,1,1665.6,8328,0.342,1419,1636,1250,743.1,0
2023-01-12 18:00:00,406,1,1436.8,7184,0.129,1666,1362,1098,744.3,0
2023-01-12 19:00:00,234,1,1095.2,5476,-0.19,1437,733,726,747.4,0
2023-01-12 20:00:00,175,1,684.6,3423,-0.573,1095,691,578,762.5,0
2023-01-12 21:00:00,101,1,454.2,2271,-0.787,685,401,431,762.3,0
2023-01-12 22:00:00,116,1,331.8,1659,-0.902,454,386,360,764.5,0
2023-01-12 23:00:00,97,1,264.6,1323,-0.964,332,252,217,762.2,0
2023-01-13 00:00:00,50,1,123.5,494,-1.096,265,74,73,762.7,0
2023-01-13 01:00:00,23,1,124.8,499,-1.095,124,65,65,764.8,0
2023-01-13 02:00:00,21,1,151.2,605,-1.07,125,61,65,767.3,0
2023-01-13 03:00:00,18,1,205.2,821,-1.02,151,85,72,771.0,1
2023-01-13 04:00:00,6,1,121.2,485,-1.098,205,20,52,776.0,1
2023-01-13 05:00:00,19,1,134.5,538,-1.085,121,60,41,780.2,1
2023-01-13 06:00:00,61,1,375.2,1501,-0.861,134,354,247,783.3,0
2023-01-13 07:00:00,151,1,693.2,2773,-0.565,375,591,1602,784.2,0
2023-01-13 08:00:00,259,1,943.8,3775,-0.331,693,1010,2237,788.5,0
2023-01-13 09:00:00,262,1,1059.0,4236,-0.223,944,888,2217,785.8,0
2023-01-13 10:00:00,223,1,1145.8,4583,-0.143,1059,861,2477,792.9,0
2023-01-13 11:00:00,300,1,1450.2,5801,0.141,1146,1209,3234,804.8,0
2023-01-13 12:00:00,499,1,1752.2,7009,0.423,1450,1431,2796,814.8,0
2023-01-13 13:00:00,608,1,1921.2,7685,0.58,1752,1670,1468,828.2,0
2023-01-13 14:00:00,478,1,1865.2,7461,0.528,1921,1297,1364,838.7,0
2023-01-13 15:00:00,532,1,2039.8,8159,0.691,1865,1279,1436,862.4,0
2023-01-13 16:00:00,657,1,2077.5,8310,0.726,2040,1419,1495,894.1,0
2023-01-13 17:00:00,640,1,2164.8,8659,0.807,2078,1666,1363,921.5,0
2023-01-13 18:00:00,473,1,1906.8,7627,0.567,2165,1437,1130,942.3,0
2023-01-13 19:00:00,309,1,1410.5,5642,0.104,1907,1095,840,961.9,0
2023-01-13 20:00:00,229,1,897.8,3591,-0.374,1410,685,714,975.0,0
2023-01-13 21:00:00,191,1,757.5,3030,-0.505,898,454,441,983.9,0
2023-01-13 22:00:00,199,1,645.2,2581,-0.609,758,332,426,996.6,0
2023-01-13 23:00:00,174,1,544.5,2178,-0.703,645,265,377,1009.6,0
2023-01-14 00:00:00,114,1,183.0,732,-1.04,544,124,182,1021.3,0
2023-01-14 01:00:00,84,1,206.2,825,-1.019,183,125,159,1023.8,0
2023-01-14 02:00:00,64,1,254.5,1018,-0.974,206,151,123,1027.1,0
2023-01-14 03:00:00,57,1,211.5,846,-1.014,254,205,130,1031.4,0
2023-01-14 04:00:00,18,1,109.0,436,-1.109,212,121,39,1031.7,0
2023-01-14 05:00:00,21,1,80.2,321,-1.136,109,134,32,1031.2,0
2023-01-14 06:00:00,33,1,156.2,625,-1.065,80,375,94,1028.9,0
2023-01-14 07:00:00,44,1,389.8,1559,-0.847,156,693,218,1019.8,1
2023-01-14 08:00:00,82,1,566.2,2265,-0.683,390,944,270,1007.2,0
2023-01-14 09:00:00,136,1,981.8,3927,-0.295,566,1059,395,991.4,0
2023-01-14 10:00:00,220,1,1335.2,5341,0.034,982,1146,718,988.2,0
2023-01-14 11:00:00,348,1,1657.5,6630,0.335,1335,1450,1064,996.1,0
2023-01-14 12:00:00,487,1,1969.0,7876,0.625,1658,1752,1327,1004.8,0
2023-01-14 13:00:00,577,1,2166.2,8665,0.809,1969,1921,1527,1013.8,0
2023-01-14 14:00:00,419,1,2280.2,9121,0.915,2166,1865,1491,1024.0,0
2023-01-14 15:00:00,538,1,2516.8,10067,1.136,2280,2040,1723,1041.3,0
2023-01-14 16:00:00,500,1,2339.0,9356,0.97,2517,2078,1687,1061.2,0
2023-01-14 17:00:00,380,1,1978.8,7915,0.634,2339,2165,1449,1072.1,0
2023-01-14 18:00:00,351,1,1730.5,6922,0.403,1979,1907,1151,1064.3,0
2023-01-14 19:00:00,250,1,1409.2,5637,0.103,1730,1410,891,1057.0,0
